PROVINCE,SSP,YEAR,GDP,POP,CCF,人均CCF,BA,LDP,UR,FCE_P,FCE,SLUDGE_PRED,Region,EPROVINCE
江苏省,SSP2,2028,173170.6219,83267562,2127486209,70,5834.427924,113968.268,77.94849371,9967.652867,6469.585864,1101086.746,Eastern coastal region,Jiangsu
江苏省,SSP2,2029,177629.956,83113629,2123553221,70,5922.641934,115904.6155,78.20268201,10022.34779,6514.234112,1102898.188,Eastern coastal region,Jiangsu
江苏省,SSP2,2030,181795.1627,82948682,2119338825,70,6004.791978,117642.2622,78.43180446,10070.38736,6551.60752,1102898.188,Eastern coastal region,Jiangsu
江苏省,SSP2,2031,186259.7025,82782418,2115090780,70,6081.113315,119195.7951,78.63820327,10112.52673,6583.113947,1102898.188,Eastern coastal region,Jiangsu
江苏省,SSP2,2032,190557.0819,82615742,2110832208,70,6151.863115,120580.0992,78.82402701,10149.44856,6609.427957,1123210.411,Eastern coastal region,Jiangsu
江苏省,SSP2,2033,194670.74,82447330,2106529282,70,6217.313993,121809.949,78.9912416,10181.76662,6630.994601,1123210.411,Eastern coastal region,Jiangsu
江苏省,SSP2,2034,198587.2797,82275827,2102147380,70,6277.74826,122899.697,79.14164173,10210.0303,6648.204078,1123210.411,Eastern coastal region,Jiangsu
江苏省,SSP2,2035,202296.25,82099912,2097652752,70,6333.452924,123863.0463,79.27686248,10234.72938,6661.399948,1123210.411,Eastern coastal region,Jiangsu
江苏省,SSP2,2036,205803.8617,81918275,2093011926,70,6384.715421,124712.898,79.39839083,10256.29903,6670.880697,1123210.411,Eastern coastal region,Jiangsu
江苏省,SSP2,2037,209040.7066,81729939,2088199941,70,6431.820057,125461.2567,79.5075769,10275.12479,6676.929609,1119118.56,Eastern coastal region,Jiangsu
江苏省,SSP2,2038,211946.4118,81533975,2083193061,70,6475.045102,126119.1847,79.60564484,10291.54737,6679.795362,1118558.915,Eastern coastal region,Jiangsu
江苏省,SSP2,2039,214455.0775,81329477,2077968137,70,6514.660489,126696.7926,79.6937031,10305.86719,6679.693397,1118283.275,Eastern coastal region,Jiangsu
江苏省,SSP2,2040,216494.2272,81115536,2072501945,70,6550.926047,127203.257,79.7727543,10318.34867,6676.80709,1118214.378,Eastern coastal region,Jiangsu
江苏省,SSP2,2041,217952.5793,80890998,2066764999,70,6584.090199,127646.8577,79.84370435,10329.22413,6671.270841,1118137.712,Eastern coastal region,Jiangsu
江苏省,SSP2,2042,219014.147,80653759,2060703542,70,6614.389073,128035.0274,79.90737109,10338.69745,6663.114594,1118126.981,Eastern coastal region,Jiangsu
江苏省,SSP2,2043,219844.6955,80401466,2054257456,70,6642.04595,128374.4093,79.96449221,10346.94729,6652.323918,1118313.081,Eastern coastal region,Jiangsu
江苏省,SSP2,2044,220623.4108,80131784,2047367081,70,6667.271002,128670.9191,80.01573265,10354.13007,6638.864644,1118610.786,Eastern coastal region,Jiangsu
江苏省,SSP2,2045,221542.537,79842376,2039972707,70,6690.261258,128929.8076,80.06169138,10360.38258,6622.683588,1128996.231,Eastern coastal region,Jiangsu
江苏省,SSP2,2046,222804.0152,79531066,2032018736,70,6711.200767,129155.7224,80.10290764,10365.82439,6603.724268,1203009.138,Eastern coastal region,Jiangsu
江苏省,SSP2,2047,224295.5985,79196340,2023466487,70,6730.260898,129352.7676,80.13986662,10370.55992,6581.970506,1189025.877,Eastern coastal region,Jiangsu
江苏省,SSP2,2048,225896.3143,78836775,2014279601,70,6747.600757,129524.5597,80.17300471,10374.68031,6557.400863,1189521.237,Eastern coastal region,Jiangsu
江苏省,SSP2,2049,227479.9125,78450953,2004421849,70,6763.36769,129674.2798,80.20271423,10378.26506,6529.98296,1198778.065,Eastern coastal region,Jiangsu
江苏省,SSP2,2050,228915.9986,78037415,1993855953,70,6777.697835,129804.7217,80.22934773,10381.38352,6499.670965,1194984.998,Eastern coastal region,Jiangsu
江苏省,SSP2,2051,230319.9856,77595682,1982569675,70,6790.716719,129918.3359,80.25322195,10384.09609,6466.491782,1192685.433,Eastern coastal region,Jiangsu
江苏省,SSP2,2052,231468.001,77129153,1970649859,70,6802.539869,130017.269,80.27462137,10386.45544,6430.787963,1191874.29,Eastern coastal region,Jiangsu
江苏省,SSP2,2053,232379.5672,76642221,1958208747,70,6813.273434,130103.3999,80.29380138,10388.50743,6392.978674,1168228.908,Eastern coastal region,Jiangsu
江苏省,SSP2,2054,233077.1223,76139267,1945358272,70,6823.014797,130178.3713,80.31099129,10390.29201,6353.476548,1166473.889,Eastern coastal region,Jiangsu
江苏省,SSP2,2055,233586.3674,75624655,1932209935,70,6831.853183,130243.6185,80.32639684,10391.84394,6312.687764,1166376.242,Eastern coastal region,Jiangsu
江苏省,SSP2,2056,234076.8562,75102134,1918859524,70,6839.870242,130300.3949,80.34020267,10393.1935,6270.962641,1166376.242,Eastern coastal region,Jiangsu
江苏省,SSP2,2057,234493.9046,74573032,1905340968,70,6847.14061,130349.7941,80.35257445,10394.36704,6228.445164,1163255.627,Eastern coastal region,Jiangsu
江苏省,SSP2,2058,234924.3735,74038046,1891672075,70,6853.732443,130392.7702,80.36366074,10395.38748,6185.222712,1163255.627,Eastern coastal region,Jiangsu
江苏省,SSP2,2059,235453.7745,73497844,1877869914,70,6859.707927,130430.1548,80.37359481,10396.27478,6141.376776,1128023.289,Eastern coastal region,Jiangsu
江苏省,SSP2,2060,236166.512,72953067,1863950862,70,6865.123756,130462.6729,80.38249618,10397.04627,6096.983503,1128023.289,Eastern coastal region,Jiangsu
江苏省,SSP2,2061,237207.6004,72404812,1849942947,70,6870.031575,130490.956,80.39047201,10397.71707,6052.154478,1128023.289,Eastern coastal region,Jiangsu
江苏省,SSP2,2062,238430.058,71856008,1835921004,70,6874.478405,130515.554,80.39761837,10398.30031,6007.152065,1128023.289,Eastern coastal region,Jiangsu
江苏省,SSP2,2063,239750.9339,71310127,1821973745,70,6878.507027,130536.9461,80.40402141,10398.8074,5962.282026,1127236.496,Eastern coastal region,Jiangsu
江苏省,SSP2,2064,241086.4112,70770716,1808191794,70,6882.156346,130555.5491,80.40975833,10399.24829,5917.854645,1127236.496,Eastern coastal region,Jiangsu
江苏省,SSP2,2065,242351.6218,70241393,1794667591,70,6885.461725,130571.7262,80.41489835,10399.63161,5874.184574,1127236.496,Eastern coastal region,Jiangsu
江苏省,SSP2,2066,243492.2358,69724600,1781463530,70,6888.455293,130585.7931,80.41950352,10399.96487,5831.486726,1126876.051,Eastern coastal region,Jiangsu
江苏省,SSP2,2067,244535.8941,69217909,1768517575,70,6891.16623,130598.0247,80.42362944,10400.25462,5789.567423,1119279.2,Eastern coastal region,Jiangsu
江苏省,SSP2,2068,245544.004,68717611,1755734961,70,6893.621026,130608.6602,80.42732593,10400.50652,5748.124587,1118112.729,Eastern coastal region,Jiangsu
江苏省,SSP2,2069,246576.6662,68220009,1743021230,70,6895.843725,130617.9077,80.43063767,10400.72553,5706.856076,1118047.37,Eastern coastal region,Jiangsu
江苏省,SSP2,2070,247692.9104,67721342,1730280288,70,6897.856142,130625.9482,80.43360466,10400.91593,5665.453429,1117248.488,Eastern coastal region,Jiangsu
江苏省,SSP2,2071,249222.3416,67218632,1717436048,70,6899.678065,130632.939,80.43626279,10401.08146,5623.672895,1114478.684,Eastern coastal region,Jiangsu
江苏省,SSP2,2072,250913.3965,66712084,1704493746,70,6901.327438,130639.0172,80.43864417,10401.22537,5581.536332,1113861.572,Eastern coastal region,Jiangsu
江苏省,SSP2,2073,252768.081,66202687,1691478653,70,6902.820533,130644.3017,80.44077762,10401.35049,5539.130637,1113809.951,Eastern coastal region,Jiangsu
江苏省,SSP2,2074,254790.258,65691495,1678417697,70,6904.172097,130648.8962,80.44268893,10401.45926,5496.547649,1113318.817,Eastern coastal region,Jiangsu
江苏省,SSP2,2075,256984.773,65179544,1665337349,70,6905.3955,130652.8908,80.44440123,10401.55382,5453.877284,1113140.814,Eastern coastal region,Jiangsu
江苏省,SSP2,2076,259389.3388,64667295,1652249387,70,6906.502854,130656.3637,80.44593522,10401.63603,5411.160964,1113140.814,Eastern coastal region,Jiangsu
江苏省,SSP2,2077,261963.9698,64152648,1639100156,70,6907.505135,130659.383,80.44730948,10401.7075,5368.22547,1112905.388,Eastern coastal region,Jiangsu
江苏省,SSP2,2078,264700.5867,63632810,1625818296,70,6908.412288,130662.008,80.44854062,10401.76964,5324.839276,1104101.976,Eastern coastal region,Jiangsu
江苏省,SSP2,2079,267590.038,63104862,1612329224,70,6909.233319,130664.2901,80.44964355,10401.82365,5280.760024,1104101.976,Eastern coastal region,Jiangsu
江苏省,SSP2,2080,270622.9943,62565743,1598554734,70,6909.976386,130666.2742,80.45063162,10401.87062,5235.733252,1104414.535,Eastern coastal region,Jiangsu
江苏省,SSP2,2081,273365.2832,62013788,1584452283,70,6910.64888,130667.9991,80.45151679,10401.91144,5189.621076,1101423.921,Eastern coastal region,Jiangsu
江苏省,SSP2,2082,276236.0975,61453369,1570133578,70,6911.257489,130669.4987,80.45230977,10401.94694,5142.790678,1101247.657,Eastern coastal region,Jiangsu
江苏省,SSP2,2083,279241.1846,60890480,1555751764,70,6911.808275,130670.8024,80.45302016,10401.97779,5095.74482,1100875.202,Eastern coastal region,Jiangsu
江苏省,SSP2,2084,282385.81,60331327,1541465405,70,6912.306721,130671.9359,80.45365656,10402.00462,5049.003914,1099578.764,Eastern coastal region,Jiangsu
江苏省,SSP2,2085,285674.2144,59782299,1527437739,70,6912.757797,130672.9212,80.45422668,10402.02794,5003.103567,1099454.233,Eastern coastal region,Jiangsu
江苏省,SSP2,2086,289199.9825,59248871,1513808654,70,6913.165997,130673.7779,80.45473742,10402.04821,4958.502805,1099454.233,Eastern coastal region,Jiangsu
江苏省,SSP2,2087,292902.5861,58732259,1500609217,70,6913.535394,130674.5226,80.45519497,10402.06584,4915.304137,1099083.856,Eastern coastal region,Jiangsu
江苏省,SSP2,2088,296815.9621,58232569,1487842138,70,6913.869672,130675.1701,80.45560486,10402.08116,4873.517076,1099143.731,Eastern coastal region,Jiangsu
江苏省,SSP2,2089,300975.0104,57749965,1475511606,70,6914.172167,130675.733,80.45597205,10402.09448,4833.155917,1099143.731,Eastern coastal region,Jiangsu
江苏省,SSP2,2090,305415.8965,57284600,1463621530,70,6914.445899,130676.2223,80.456301,10402.10607,4794.233969,1097879.556,Eastern coastal region,Jiangsu
江苏省,SSP2,2091,310196.5326,56836754,1452179065,70,6914.6936,130676.6477,80.45659569,10402.11613,4756.77509,1085526.96,Eastern coastal region,Jiangsu
江苏省,SSP2,2092,315165.0628,56407183,1441203526,70,6914.917745,130677.0176,80.45685968,10402.12489,4720.842948,1085552.288,Eastern coastal region,Jiangsu
江苏省,SSP2,2093,320191.3021,55996806,1430718393,70,6915.120572,130677.3391,80.45709617,10402.1325,4686.514786,1088614.767,Eastern coastal region,Jiangsu
江苏省,SSP2,2094,325142.9068,55606552,1420747404,70,6915.304108,130677.6186,80.45730803,10402.13911,4653.86865,1099324.732,Eastern coastal region,Jiangsu
江苏省,SSP2,2095,329885.5464,55237402,1411315621,70,6915.470186,130677.8616,80.45749783,10402.14486,4622.98691,1099324.732,Eastern coastal region,Jiangsu
江苏省,SSP2,2096,334284.776,54890348,1402448391,70,6915.620467,130678.0729,80.45766785,10402.14986,4593.952816,1099324.732,Eastern coastal region,Jiangsu
江苏省,SSP2,2097,338202.5442,54566403,1394171597,70,6915.756452,130678.2566,80.45782016,10402.15421,4566.851354,1099324.732,Eastern coastal region,Jiangsu
江苏省,SSP2,2098,341500.463,54266597,1386511553,70,6915.879501,130678.4162,80.45795661,10402.15799,4541.768904,1099361.85,Eastern coastal region,Jiangsu
江苏省,SSP2,2099,344039.6115,53991954,1379494425,70,6915.990845,130678.555,80.45807885,10402.16127,4518.791323,1099361.85,Eastern coastal region,Jiangsu
江苏省,SSP2,2100,345681.0305,53743519,1373146910,70,6916.091596,130678.6757,80.45818835,10402.16413,4498.006214,1098470.672,Eastern coastal region,Jiangsu
江苏省,SSP3,2020,113317.2068,82335414,2704718350,90,4940.775789,92215.11183,75.85116831,9630.482932,6014.465166,914537.7898,Eastern coastal region,Jiangsu
江苏省,SSP3,2021,123808.9245,82461709,2708867141,90,5098.321139,97002.53105,76.60155749,9857.619856,6226.758143,965981.6103,Eastern coastal region,Jiangsu
江苏省,SSP3,2022,133560.7329,82558378,2712042717,90,5251.357824,101684.6159,77.3004653,10070.39144,6426.723452,979219.9665,Eastern coastal region,Jiangsu
江苏省,SSP3,2023,142550.0578,82632623,2714481666,90,5399.484808,106232.3784,77.95046704,10268.95308,6614.490999,1076920.145,Eastern coastal region,Jiangsu
江苏省,SSP3,2024,150759.2384,82691614,2716419520,90,5542.364718,110620.3332,78.55415857,10453.60017,6790.418406,1107788.654,Eastern coastal region,Jiangsu
江苏省,SSP3,2025,158170.6598,82742551,2718092800,90,5679.724506,114826.9579,79.11412746,10624.74446,6955.068995,1123903.466,Eastern coastal region,Jiangsu
江苏省,SSP3,2026,164787.6911,82791244,2719692365,90,5811.35466,118834.9576,79.63292858,10782.89088,7109.062069,1140811.437,Eastern coastal region,Jiangsu
江苏省,SSP3,2027,170757.7284,82838045,2721229778,90,5937.107123,122631.3401,80.11306395,10928.61573,7252.677029,1143370.322,Eastern coastal region,Jiangsu
江苏省,SSP3,2028,176268.487,82881969,2722672682,90,6056.892127,126207.3189,80.55696647,11062.54673,7386.1527,1143370.322,Eastern coastal region,Jiangsu
江苏省,SSP3,2029,181521.6108,82921993,2723987470,90,6170.674158,129558.0735,80.96698714,11185.34521,7509.778068,1145881.91,Eastern coastal region,Jiangsu
江苏省,SSP3,2030,186733.397,82957131,2725141753,90,6278.46726,132682.3974,81.34538534,11297.69057,7623.884713,1145881.91,Eastern coastal region,Jiangsu
江苏省,SSP3,2031,192511.8384,82986440,2726104554,90,6380.329914,135582.2714,81.69432187,11400.26719,7728.835012,1145881.91,Eastern coastal region,Jiangsu
江苏省,SSP3,2032,198411.4397,83009214,2726852680,90,6476.359667,138262.3933,82.01585435,11493.75353,7825.029707,1145881.91,Eastern coastal region,Jiangsu
江苏省,SSP3,2033,204342.7467,83024787,2727364253,90,6566.687697,140729.6939,82.31193448,11578.81343,7912.881003,1145881.91,Eastern coastal region,Jiangsu
江苏省,SSP3,2034,210212.9858,83032508,2727617888,90,6651.47346,142992.863,82.58440719,11656.08921,7992.802363,1145881.91,Eastern coastal region,Jiangsu
江苏省,SSP3,2035,215926.8317,83031732,2727592396,90,6730.899549,145061.905,82.83501098,11726.19666,8065.201173,1145881.91,Eastern coastal region,Jiangsu
江苏省,SSP3,2036,221499.6495,83021853,2727267871,90,6805.166841,146947.7348,83.0653795,11789.72133,8130.476815,1145881.91,Eastern coastal region,Jiangsu
江苏省,SSP3,2037,226805.1368,83002404,2726628971,90,6874.490019,148661.8233,83.27704398,11847.21621,8189.026683,1145881.91,Eastern coastal region,Jiangsu
江苏省,SSP3,2038,231824.1179,82973001,2725663083,90,6939.0935,150215.8945,83.4714364,11899.20036,8241.238118,1145881.91,Eastern coastal region,Jiangsu
江苏省,SSP3,2039,236536.5506,82933231,2724356638,90,6999.207804,151621.6746,83.64989312,11946.15847,8287.475307,1145761.697,Eastern coastal region,Jiangsu
江苏省,SSP3,2040,240921.3528,82882706,2722696892,90,7055.066356,152890.6909,83.81365896,11988.54099,8328.083191,1145761.697,Eastern coastal region,Jiangsu
江苏省,SSP3,2041,244982.3459,82820202,2720643636,90,7106.902736,154034.1154,83.96389149,12026.76488,8363.299792,1145761.697,Eastern coastal region,Jiangsu
江苏省,SSP3,2042,248794.4408,82741286,2718051245,90,7154.948329,155062.6486,84.1016655,12061.21472,8393.013315,1145761.697,Eastern coastal region,Jiangsu
江苏省,SSP3,2043,252462.6597,82640699,2714746962,90,7199.430381,155986.4379,84.22797749,12092.24409,8416.998686,1145761.697,Eastern coastal region,Jiangsu
江苏省,SSP3,2044,256098.6226,82513162,2710557372,90,7240.57041,156815.0247,84.34375025,12120.17714,8435.000351,1145761.697,Eastern coastal region,Jiangsu
江苏省,SSP3,2045,259819.5425,82353432,2705310241,90,7278.582941,157557.3161,84.44983729,12145.31034,8446.740196,1145420.906,Eastern coastal region,Jiangsu
江苏省,SSP3,2046,263835.1649,82159365,2698935140,90,7313.674538,158221.5746,84.54702722,12167.9142,8452.234827,1145420.906,Eastern coastal region,Jiangsu
江苏省,SSP3,2047,267931.0836,81941507,2691778505,90,7346.04309,158815.4234,84.63604799,12188.23507,8452.791268,1145420.906,Eastern coastal region,Jiangsu
江苏省,SSP3,2048,271973.199,81713571,2684290807,90,7375.877319,159345.8627,84.71757095,12206.49692,8450.039348,1141108.971,Eastern coastal region,Jiangsu
江苏省,SSP3,2049,275823.8921,81489304,2676923636,90,7403.356482,159819.2938,84.79221481,12222.90305,8445.60868,1140593.801,Eastern coastal region,Jiangsu
江苏省,SSP3,2050,279342.4967,81282457,2670128712,90,7428.650233,160241.5498,84.86054929,12237.63771,8441.123483,1140389.06,Eastern coastal region,Jiangsu
江苏省,SSP3,2051,282793.5069,81101275,2664176884,90,7451.918614,160617.9288,84.92309871,12250.86772,8437.627822,1140320.43,Eastern coastal region,Jiangsu
江苏省,SSP3,2052,285942.5541,80931814,2658610090,90,7473.312165,160953.2295,84.98034527,12262.74394,8433.84132,1140243.764,Eastern coastal region,Jiangsu
江苏省,SSP3,2053,288959.1754,80754552,2652787033,90,7492.972113,161251.7882,85.03273223,12273.40262,8427.875807,1140233.033,Eastern coastal region,Jiangsu
江苏省,SSP3,2054,292018.9662,80550002,2646067566,90,7511.030639,161517.5144,85.08066683,12282.96678,8417.821611,1140279.647,Eastern coastal region,Jiangsu
江苏省,SSP3,2055,295303.3102,80298581,2637808386,90,7527.611186,161753.9263,85.12452304,12291.54735,8401.737738,1140154.555,Eastern coastal region,Jiangsu
江苏省,SSP3,2056,299178.0121,79986234,2627547787,90,7542.828818,161964.1846,85.16464417,12299.24431,8378.244184,1142490.166,Eastern coastal region,Jiangsu
江苏省,SSP3,2057,303481.4577,79621062,2615551887,90,7556.790597,162151.125,85.20134521,12306.14769,8348.271037,1222056.914,Eastern coastal region,Jiangsu
江苏省,SSP3,2058,308219.4379,79216767,2602270796,90,7569.595984,162317.2877,85.23491511,12312.33856,8313.333363,1222119.87,Eastern coastal region,Jiangsu
江苏省,SSP3,2059,313395.9152,78787098,2588156169,90,7581.337243,162464.946,85.26561883,12317.88984,8274.949815,1222643.747,Eastern coastal region,Jiangsu
江苏省,SSP3,2060,319012.2018,78345892,2573662552,90,7592.099846,162596.1322,85.29369928,12322.86713,8234.646225,1230696.129,Eastern coastal region,Jiangsu
江苏省,SSP3,2061,325218.0739,77904430,2559160526,90,7601.962886,162712.6612,85.31937905,12327.32937,8193.677006,1226989.049,Eastern coastal region,Jiangsu
江苏省,SSP3,2062,331786.6509,77463561,2544677979,90,7610.999465,162816.1531,85.34286212,12331.32953,8152.195104,1226815.707,Eastern coastal region,Jiangsu
江苏省,SSP3,2063,338631.4088,77021469,2530155257,90,7619.277086,162908.0524,85.36433534,12334.91523,8110.066772,1227562.624,Eastern coastal region,Jiangsu
江苏省,SSP3,2064,345665.8036,76576267,2515530371,90,7626.858026,162989.6466,85.38396985,12338.12919,8067.144709,1205719.919,Eastern coastal region,Jiangsu
江苏省,SSP3,2065,352804.3372,76126029,2500740053,90,7633.799689,163062.0826,85.40192233,12341.00978,8023.272063,1204070.182,Eastern coastal region,Jiangsu
江苏省,SSP3,2066,360038.8568,75669882,2485755624,90,7640.154952,163126.3815,85.41833627,12343.59146,7978.39813,1204070.182,Eastern coastal region,Jiangsu
江苏省,SSP3,2067,367195.3099,75211342,2470692585,90,7645.972487,163183.4519,85.433343,12345.90513,7932.930948,1204070.182,Eastern coastal region,Jiangsu
江苏省,SSP3,2068,374176.3227,74755070,2455704050,90,7651.297067,163234.1022,85.44706273,12347.97854,7887.396197,1204070.182,Eastern coastal region,Jiangsu
江苏省,SSP3,2069,380890.4647,74305724,2440943033,90,7656.169858,163279.0514,85.45960547,12349.83656,7842.316464,1204070.182,Eastern coastal region,Jiangsu
江苏省,SSP3,2070,387249.691,73867982,2426563209,90,7660.628684,163318.9384,85.4710719,12351.50151,7798.213853,1204070.182,Eastern coastal region,Jiangsu
江苏省,SSP3,2071,393735.2645,73445107,2412671765,90,7664.708289,163354.3314,85.48155411,12352.99341,7755.458653,1204070.182,Eastern coastal region,Jiangsu
江苏省,SSP3,2072,399900.6352,73034711,2399190256,90,7668.44057,163385.7349,85.49113638,12354.33021,7713.821946,1204070.182,Eastern coastal region,Jiangsu
江苏省,SSP3,2073,405830.6797,72632935,2385991915,90,7671.854797,163413.5975,85.4998958,12355.52801,7672.916794,1204070.182,Eastern coastal region,Jiangsu
江苏省,SSP3,2074,411608.4892,72235923,2372950071,90,7674.977827,163438.3173,85.50790287,12356.60123,7632.354137,1204358.009,Eastern coastal region,Jiangsu
江苏省,SSP3,2075,417317.5861,71839794,2359937233,90,7677.834286,163460.2481,85.5152221,12357.56282,7591.740127,1204358.009,Eastern coastal region,Jiangsu
江苏省,SSP3,2076,423196.3062,71439804,2346797561,90,7680.446752,163479.7039,85.52191247,12358.42438,7550.587815,1204358.009,Eastern coastal region,Jiangsu
江苏省,SSP3,2077,429083.8245,71027777,2333262474,90,7682.835923,163496.9635,85.52802792,12359.19629,7508.045752,1204358.009,Eastern coastal region,Jiangsu
江苏省,SSP3,2078,434962.8622,70594733,2319036979,90,7685.02076,163512.2744,85.53361778,12359.88787,7463.175811,1201865.005,Eastern coastal region,Jiangsu
江苏省,SSP3,2079,440815.9494,70131773,2303828743,90,7687.018639,163525.8564,85.53872717,12360.50748,7415.046928,1201865.005,Eastern coastal region,Jiangsu
江苏省,SSP3,2080,446624.257,69630099,2287348752,90,7688.845471,163537.9045,85.54339734,12361.06261,7362.737428,1202086.765,Eastern coastal region,Jiangsu
江苏省,SSP3,2081,451662.4287,69084267,2269418171,90,7690.515829,163548.5916,85.54766599,12361.55995,7305.679206,1202168.138,Eastern coastal region,Jiangsu
江苏省,SSP3,2082,456790.9554,68501933,2250288499,90,7692.043056,163558.0714,85.55156762,12362.00551,7244.688744,1202446.625,Eastern coastal region,Jiangsu
江苏省,SSP3,2083,462210.6194,67893907,2230314845,90,7693.439368,163566.4802,85.55513376,12362.4047,7180.915765,1202439.358,Eastern coastal region,Jiangsu
江苏省,SSP3,2084,468127.2783,67270872,2209848145,90,7694.715944,163573.9388,85.55839322,12362.76232,7115.496297,1200366.762,Eastern coastal region,Jiangsu
江苏省,SSP3,2085,474750.1251,66643370,2189234705,90,7695.883017,163580.5545,85.56137236,12363.08271,7049.551159,1199823.273,Eastern coastal region,Jiangsu
江苏省,SSP3,2086,482539.7381,66020868,2168785514,90,7696.949951,163586.4227,85.56409527,12363.36974,6984.087146,1195933.142,Eastern coastal region,Jiangsu
江苏省,SSP3,2087,490970.5997,65409165,2148691070,90,7697.925315,163591.6276,85.56658397,12363.62688,6919.722673,1195777.968,Eastern coastal region,Jiangsu
江苏省,SSP3,2088,499746.0655,64813109,2129110631,90,7698.816946,163596.2442,85.5688586,12363.85724,6856.975147,1195777.968,Eastern coastal region,Jiangsu
江苏省,SSP3,2089,508565.7213,64237545,2110203353,90,7699.632016,163600.3389,85.57093756,12364.06362,6796.36127,1187281.027,Eastern coastal region,Jiangsu
江苏省,SSP3,2090,517126.5621,63687278,2092127082,90,7700.377085,163603.9709,85.57283768,12364.2485,6738.393155,1181376.779,Eastern coastal region,Jiangsu
江苏省,SSP3,2091,525412.2896,63166585,2075022317,90,7701.058153,163607.1922,85.57457433,12364.41413,6683.526718,1181376.779,Eastern coastal region,Jiangsu
江苏省,SSP3,2092,533326.281,62677695,2058962281,90,7701.680707,163610.0494,85.57616157,12364.56252,6632.000865,1181540.754,Eastern coastal region,Jiangsu
江苏省,SSP3,2093,541049.1151,62222433,2044006924,90,7702.249767,163612.5836,85.57761225,12364.69544,6584.011447,1165119.126,Eastern coastal region,Jiangsu
江苏省,SSP3,2094,548760.7332,61802713,2030219122,90,7702.769923,163614.8313,85.57893811,12364.81453,6539.76345,1165119.126,Eastern coastal region,Jiangsu
江苏省,SSP3,2095,556640.3939,61420541,2017664772,90,7703.24537,163616.8249,85.58014989,12364.92121,6499.471349,1164942.862,Eastern coastal region,Jiangsu
江苏省,SSP3,2096,564863.7038,61077958,2006410920,90,7703.679948,163618.593,85.58125741,12365.01678,6463.353095,1164942.862,Eastern coastal region,Jiangsu
江苏省,SSP3,2097,573608.638,60777116,1996528261,90,7704.077165,163620.1613,85.58226963,12365.1024,6431.638185,1164192.999,Eastern coastal region,Jiangsu
江苏省,SSP3,2098,583041.0589,60520172,1988087650,90,7704.44023,163621.5523,85.58319475,12365.1791,6404.556466,1164192.999,Eastern coastal region,Jiangsu
江苏省,SSP3,2099,593314.7423,60309327,1981161392,90,7704.772076,163622.7859,85.58404027,12365.24781,6382.34228,1163863.885,Eastern coastal region,Jiangsu
江苏省,SSP3,2100,604565.8657,60146822,1975823103,90,7705.075386,163623.8801,85.58481302,12365.30936,6365.234056,1163917.356,Eastern coastal region,Jiangsu
江苏省,SSP4,2020,113672.0997,82000089,2394402599,80,4917.957526,91171.23117,75.23595757,9466.221614,5840.04837,912983.289,Eastern coastal region,Jiangsu
江苏省,SSP4,2021,124729.3563,82040720,2395589024,80,5066.527639,95441.12288,75.88700342,9660.867006,6014.686152,917039.331,Eastern coastal region,Jiangsu
江苏省,SSP4,2022,135119.1862,82044267,2395692596,80,5209.64653,99534.42766,76.48588085,9840.324476,6175.027998,970545.7038,Eastern coastal region,Jiangsu
江苏省,SSP4,2023,144689.6709,82013569,2394796215,80,5346.999714,103429.5853,77.035972,10005.16128,6321.255899,1047377.824,Eastern coastal region,Jiangsu
江苏省,SSP4,2024,153317.3012,81951507,2392984004,80,5478.347288,107110.2344,77.54057866,10156.04912,6453.729738,1088286.529,Eastern coastal region,Jiangsu
江苏省,SSP4,2025,160890.5368,81860943,2390339536,80,5603.521529,110565.1677,78.00289654,10293.73448,6572.951608,1087902.392,Eastern coastal region,Jiangsu
江苏省,SSP4,2026,167341.0758,81744877,2386950408,80,5722.423044,113788.07,78.42599578,10419.01229,6679.548947,1112907.032,Eastern coastal region,Jiangsu
江苏省,SSP4,2027,172847.7203,81606766,2382917567,80,5835.015789,116777.0856,78.81280683,10532.7032,6774.27478,1116778.967,Eastern coastal region,Jiangsu
江苏省,SSP4,2028,177640.23,81450186,2378345431,80,5941.321232,119534.2685,79.16611093,10635.63445,6857.957558,1134997.128,Eastern coastal region,Jiangsu
江苏省,SSP4,2029,181955.5784,81278710,2373338332,80,6041.411982,122064.9688,79.48853461,10728.62442,6931.469794,1134792.387,Eastern coastal region,Jiangsu
江苏省,SSP4,2030,186040.9795,81095929,2368001127,80,6135.405127,124377.1974,79.7825473,10812.4704,6995.711373,1134723.757,Eastern coastal region,Jiangsu
江苏省,SSP4,2031,190494.8768,80904750,2362418700,80,6223.455528,126481.0086,80.05046165,10887.93941,7051.533224,1138483.897,Eastern coastal region,Jiangsu
江苏省,SSP4,2032,194912.5105,80705418,2356598206,80,6305.749272,128387.926,80.29443595,10955.76145,7099.548171,1138473.165,Eastern coastal region,Jiangsu
江苏省,SSP4,2033,199214.3366,80497506,2350527175,80,6382.497419,130110.4307,80.51647817,11016.62517,7140.28865,1138519.78,Eastern coastal region,Jiangsu
江苏省,SSP4,2034,203323.2204,80280595,2344193374,80,6453.930189,131661.52,80.71845125,11071.1751,7174.26018,1138389.189,Eastern coastal region,Jiangsu
江苏省,SSP4,2035,207164.5482,80054282,2337585034,80,6520.291642,133054.3415,80.90207927,11120.01059,7201.939208,1137375.736,Eastern coastal region,Jiangsu
