,PROVINCE,SSP,YEAR,GDP,POP,CCF,人均CCF,BA,LDP,UR,FCE_P,FCE,SLUDGE_PRED,Region,EPROVINCE,Unnamed: 0,SSP1_2060,SSP2_2060,SSP3_2060,SSP4_2060,SSP5_2060,SLUDGE_2017,PSSP1_2060,PSSP2_2060,PSSP3_2060,PSSP4_2060,PSSP5_2060,cator
9517,四川省,SSP3,2060,111336.6373,52213824,1715224118.0,90,4551.343286,56833.78631,71.45973082,11133.16454,4153.990552,979164.3883,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9518,四川省,SSP3,2061,112315.3776,51286100,1684748385.0,90,4553.777496,56840.23248,71.49674372,11134.14236,4082.655239,979164.3883,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9519,四川省,SSP3,2062,113164.3996,50355064,1654163852.0,90,4555.949464,56845.69929,71.53060452,11134.99258,4010.744343,983838.1058,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9520,四川省,SSP3,2063,113962.0944,49422007,1623512930.0,90,4557.887229999999,56850.33539,71.56157902,11135.731829999999,3938.393051,983719.6068,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9521,四川省,SSP3,2064,114786.3192,48488304,1592840786.0,90,4559.615879,56854.266910000006,71.58991106,11136.374590000001,3865.740054,983939.6538,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9522,四川省,SSP3,2065,115713.7907,47555472,1562197255.0,90,4561.157843999999,56857.60084,71.61582421,11136.93343,3792.932507,984036.4415,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9523,四川省,SSP3,2066,116820.2074,46624358,1531610160.0,90,4562.533179,56860.42796,71.63952347,11137.41931,3720.0615350000003,983085.865,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9524,四川省,SSP3,2067,118028.4534,45693160,1501020306.0,90,4563.759805,56862.82528,71.66119668,11137.84175,3647.004446,982606.5635,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9525,四川省,SSP3,2068,119260.5891,44759408,1470346553.0,90,4564.853734,56864.858120000004,71.68101598,11138.20903,3573.5828049999996,982572.4973,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9526,四川省,SSP3,2069,120438.8771,43820728,1439510915.0,90,4565.829268,56866.581860000006,71.69913904,11138.52834,3499.623653,983798.9663,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9527,四川省,SSP3,2070,121484.9491,42874801,1408437213.0,90,4566.699177,56868.04349,71.71571029,11138.80595,3424.9564979999996,1016146.085,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9528,四川省,SSP3,2071,122506.3777,41920700,1377094995.0,90,4567.474864,56869.28285,71.73086197,11139.04731,3349.520377,1015310.59,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9529,四川省,SSP3,2072,123362.9309,40962473,1345617238.0,90,4568.166507,56870.333739999995,71.74471517,11139.25715,3273.650514,1021358.415,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9530,四川省,SSP3,2073,124097.0123,40005443,1314178803.0,90,4568.7831909999995,56871.22482,71.75738071,11139.43957,3197.783105,1020623.396,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9531,四川省,SSP3,2074,124755.1833,39054991,1282956454.0,90,4569.333022999999,56871.98037999999,71.76896006,11139.598170000001,3122.358174,1018251.516,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9532,四川省,SSP3,2075,125389.0466,38116506,1252127222.0,90,4569.823236,56872.621029999995,71.77954606,11139.73606,3047.81563,1018211.932,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9533,四川省,SSP3,2076,126105.5732,37193254,1221798394.0,90,4570.260284,56873.16424,71.78922367,11139.85593,2974.424893,1012503.503,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9534,四川省,SSP3,2077,126911.5393,36279838,1191792678.0,90,4570.649924,56873.62484,71.79807062,11139.960140000001,2901.761739,1012140.585,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9535,四川省,SSP3,2078,127857.8909,35368425,1161852761.0,90,4570.997292,56874.01538,71.80615803,11140.05075,2829.206064,1015788.2890000001,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9536,四川省,SSP3,2079,128991.7761,34450887,1131711638.0,90,4571.306968,56874.34652000001,71.81355096,11140.129509999999,2756.113191,1026175.168,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9537,四川省,SSP3,2080,130358.281,33518735,1101090445.0,90,4571.583039,56874.6273,71.82030892,11140.19799,2681.8087179999998,1045247.8609999999,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9538,四川省,SSP3,2081,131760.3731,32565558,1069778580.0,90,4571.8291469999995,56874.86537000001,71.82648634,11140.257520000001,2605.783778,1072532.946,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9539,四川省,SSP3,2082,133316.4468,31593918,1037860206.0,90,4572.048542,56875.06722999999,71.83213301,11140.30928,2528.24698,1089048.255,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9540,四川省,SSP3,2083,134913.1724,30608965,1005504500.0,90,4572.244121,56875.23839,71.83729445,11140.35427,2449.6137670000003,1089789.5990000002,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9541,四川省,SSP3,2084,136434.4856,29616019,972886224.2,90,4572.418467,56875.38351,71.84201231,11140.393390000001,2370.312983,1091088.308,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9542,四川省,SSP3,2085,137761.1391,28620671,940189042.4,90,4572.573885,56875.50656,71.84632464,11140.42739,2290.7949670000003,1093760.038,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9543,四川省,SSP3,2086,138902.9037,27628586,907599050.1,90,4572.712428,56875.6109,71.85026627,11140.45696,2211.515796,1092461.453,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9544,四川省,SSP3,2087,139818.266,26644823,875282435.6,90,4572.835927,56875.699360000006,71.85386903,11140.48266,2132.882862,1110310.772,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9545,四川省,SSP3,2088,140593.9552,25674364,843402857.4,90,4572.946016,56875.77437000001,71.85716202,11140.505,2055.297211,1112506.66,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9546,四川省,SSP3,2089,141316.6089,24722474,812133270.9,90,4573.044151,56875.83797000001,71.86017185,11140.52443,1979.1823780000002,1096934.683,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9547,四川省,SSP3,2090,142072.0502,23794650,781654252.5,90,4573.131627000001,56875.8919,71.86292284,11140.541309999999,1904.9803120000001,1093552.864,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9548,四川省,SSP3,2091,142981.2474,22895399,752113857.2,90,4573.209604,56875.937620000004,71.86543725,11140.556,1833.053559,1094047.9679999999,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9549,四川省,SSP3,2092,143970.87099999998,22024572,723507190.2,90,4573.279112,56875.976389999996,71.8677354,11140.56876,1763.391736,1113093.446,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9550,四川省,SSP3,2093,145001.1456,21180709,695786290.7,90,4573.341071,56876.00926,71.86983587,11140.57985,1695.879313,1112929.618,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9551,四川省,SSP3,2094,146031.5354,20362392,668904577.2,90,4573.396301,56876.03713,71.87175567,11140.5895,1630.403953,1105669.054,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9552,四川省,SSP3,2095,147020.5912,19568122,642812807.7,90,4573.445532,56876.06076,71.87351033,11140.597890000001,1566.846684,1105735.456,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9553,四川省,SSP3,2096,147925.5068,18796358,617460360.3,90,4573.489415,56876.0808,71.87511404,11140.60518,1505.085036,1105672.4270000001,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9554,四川省,SSP3,2097,148704.5107,18045549,592796284.7,90,4573.528532,56876.09779,71.87657978,11140.61152,1444.995626,1098244.73,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9555,四川省,SSP3,2098,149314.3283,17314078,568767462.3,90,4573.563400999999,56876.1122,71.87791942,11140.61703,1386.449681,1098244.73,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9556,四川省,SSP3,2099,149711.9391,16600270,545318869.5,90,4573.594481,56876.124410000004,71.8791438,11140.62182,1329.3136949999998,1096581.2959999999,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9557,四川省,SSP3,2100,149855.2734,15902418,522394431.3,90,4573.622186,56876.134770000004,71.88026283,11140.625979999999,1273.451518,1096496.5590000001,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9558,四川省,SSP4,2020,38005.75964,79095362,2309584570.0,80,3026.99643,36467.87704,58.11062252,9256.837726,4254.702481,849316.0015,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9559,四川省,SSP4,2021,40935.49478,78842647,2302205292.0,80,3127.263414,38439.4886,58.91265496,9421.880804,4376.30314,845458.3670000001,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9560,四川省,SSP4,2022,43968.66717,78566127,2294130908.0,80,3221.43248,40276.59167,59.65768425,9568.720803,4484.929481,857846.5525,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9561,四川省,SSP4,2023,47039.7913,78264610,2285326612.0,80,3309.375846,41968.79425,60.34824188,9698.822089,4580.881324,926230.5028,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9562,四川省,SSP4,2024,50087.95633,77936965,2275759378.0,80,3391.0725090000005,43511.09693,60.98700732,9813.667829,4664.575922999999,919121.9585,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9563,四川省,SSP4,2025,53056.50284,77582171,2265399393.0,80,3466.594682,44903.26271,61.57675212,9914.716833,4736.516142,913453.5490000001,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9564,四川省,SSP4,2026,55894.18206,77199957,2254238744.0,80,3536.0929960000003,46148.99025,62.12029127,10003.37177,4797.300809,911620.5440000001,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9565,四川省,SSP4,2027,58585.005229999995,76793300,2242364360.0,80,3599.7814229999994,47255.01021,62.620441799999995,10080.9572,4847.761318,904080.325,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9566,四川省,SSP4,2028,61116.70349,76366026,2229887959.0,80,3657.9227,48230.20141,63.07998824,10148.7058,4888.802104,878558.2433,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9567,四川省,SSP4,2029,63476.87902000001,75921865,2216918458.0,80,3710.8148109999997,49084.793410000006,63.50165452,10207.750970000001,4921.324192,849879.5190000001,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9568,四川省,SSP4,2030,65653.4932,75464623,2203566992.0,80,3758.7789159999998,49829.69328,63.8880817,10259.12456,4946.221465,844946.18,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9569,四川省,SSP4,2031,67776.18934,74997209,2189918503.0,80,3802.1489119999997,50475.95044,64.24181093,10303.758090000001,4964.305848,833782.6673,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9570,四川省,SSP4,2032,69696.79189,74519232,2175961574.0,80,3841.2626920000002,51034.356,64.56527097,10342.48669,4976.136890999999,834835.7923,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9571,四川省,SSP4,2033,71400.22897000001,74029464,2161660349.0,80,3876.4550710000003,51515.162410000004,64.86076962,10376.0546,4982.174688,835158.9695,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9572,四川省,SSP4,2034,72873.25033,73526654,2146978297.0,80,3908.052239,51927.904089999996,65.13048855,10405.121729999999,4982.8326799999995,835529.8063,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9573,四川省,SSP4,2035,74104.85772999999,73009584,2131879853.0,80,3936.3676090000004,52281.29841,65.37648079,10430.270770000001,4978.482623,837837.1243,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9574,四川省,SSP4,2036,75101.4406,72477287,2116336780.0,80,3961.6988539999998,52583.20722,65.60067062,10452.0143,4969.4714810000005,837235.307,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9575,四川省,SSP4,2037,75906.41015,71930023,2100356672.0,80,3984.325956,52840.64213,65.80485516,10470.80185,4956.191491,840170.32,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9576,四川省,SSP4,2038,76575.3871,71368328,2083955178.0,80,4004.5100869999997,53059.79941,65.99070745,10487.02662,4939.018774,839864.3618,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9577,四川省,SSP4,2039,77160.98758,70792751,2067148329.0,80,4022.4931509999997,53246.113489999996,66.15978057,10501.03172,4918.297735,842793.5905,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9578,四川省,SSP4,2040,77713.14228,70203896,2049953763.0,80,4038.497844,53404.32075,66.31351261,10513.11602,4894.34641,842762.181,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9579,四川省,SSP4,2041,78251.99638,69602050,2032379860.0,80,4052.7281,53538.52765,66.4532321,10523.539359999999,4867.432858,845048.0073,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9580,四川省,SSP4,2042,78782.2544,68986504,2014405917.0,80,4065.3698170000002,53652.279010000006,66.58016388,10532.52737,4837.729632,844791.8203,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9581,四川省,SSP4,2043,79283.96601,68356182,1996000514.0,80,4076.591786,53748.623620000006,66.69543511,10540.27573,4805.3594539999995,847713.688,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9582,四川省,SSP4,2044,79739.99034,67710070,1977134044.0,80,4086.546725,53830.17569,66.80008134,10546.953940000001,4770.427539,852634.5323,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9583,四川省,SSP4,2045,80135.47608,67047156,1957776955.0,80,4095.3724020000004,53899.17102,66.89505257,10552.708709999999,4733.019681000001,836139.6,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9584,四川省,SSP4,2046,80483.55932,66366633,1937905684.0,80,4103.19276,53957.51764,66.98121911,10557.66692,4693.218666,835320.349,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9585,四川省,SSP4,2047,80790.28947999999,65668604,1917523237.0,80,4110.119052,54006.84097999999,67.05937734,10561.93822,4651.156187,828180.2459999999,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9586,四川省,SSP4,2048,81085.49037,64953346,1896637703.0,80,4116.250937,54048.52352,67.13025519,10565.61733,4606.9627789999995,828190.9548,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9587,四川省,SSP4,2049,81397.66539,64221061,1875254981.0,80,4121.677522999999,54083.739689999995,67.19451736,10568.78603,4560.751616,827604.8685,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9588,四川省,SSP4,2050,81754.41322999999,63471920,1853380064.0,80,4126.478368,54113.486039999996,67.2527703,10571.51487,4512.6228630000005,829988.4513,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9589,四川省,SSP4,2051,82226.93241000001,62706378,1831026238.0,80,4130.724397999999,54138.60745,67.30556685,10573.86473,4462.687255,831200.1468,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9590,四川省,SSP4,2052,82744.00917,61925981,1808238645.0,80,4134.478771,54159.819639999994,67.35341063,10575.88812,4411.124702,830837.9545,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9591,四川省,SSP4,2053,83275.57577000001,61132599,1785071891.0,80,4137.797668,54177.72856,67.39676013,10577.63028,4358.130822,837697.4225,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9592,四川省,SSP4,2054,83791.29518,60328023,1761578272.0,80,4140.731011999999,54192.8469,67.43603249,10579.130229999999,4303.889058,848917.3673,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9593,四川省,SSP4,2055,84260.25332,59514047,1737810172.0,80,4143.323136999999,54205.608270000004,67.47160706,10580.42159,4248.5771700000005,859226.7415,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9594,四川省,SSP4,2056,84676.91867,58692557,1713822664.0,80,4145.613376,54216.37926,67.50382862,10581.53333,4192.374204,862463.0028,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9595,四川省,SSP4,2057,85016.84791,57866076,1689689419.0,80,4147.636609,54225.4697,67.53301043,10582.4904,4135.500008,854887.6048,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9596,四川省,SSP4,2058,85281.66547,57037315,1665489598.0,80,4149.423747,54233.14136,67.55943697,10583.3143,4078.183738,851476.0198,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9597,四川省,SSP4,2059,85472.94745,56208962,1641301690.0,80,4151.002170000001,54239.61535,67.58336653,10584.02353,4020.649207,850097.8859999999,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9598,四川省,SSP4,2060,85592.11472,55383724,1617204741.0,80,4152.396122,54245.078429999994,67.60503349999999,10584.634059999998,3963.118284,848380.8448,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9599,四川省,SSP4,2061,85647.06258,54564135,1593272742.0,80,4153.627058,54249.6883,67.62465056,10585.159590000001,3905.7974619999995,848535.0153,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9600,四川省,SSP4,2062,85634.56616,53752037,1569559480.0,80,4154.713961,54253.578089999995,67.64241062,10585.61197,3848.8410310000004,849393.0955,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9601,四川省,SSP4,2063,85559.32859,52949095,1546113574.0,80,4155.673623,54256.86021,67.65848863,10586.00136,3792.388136,849967.1625,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9602,四川省,SSP4,2064,85426.45306,52157074,1522986561.0,80,4156.52089,54259.62952,67.67304321,10586.33654,3736.5829049999998,849867.1978,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9603,四川省,SSP4,2065,85241.50297999999,51377827,1500232548.0,80,4157.268887,54261.96611,67.68621813,10586.62505,3681.5738200000005,850311.6568,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
9604,四川省,SSP4,2066,84999.16055,50612233,1477877204.0,80,4157.9292159999995,54263.93757,67.69814372,10586.873379999999,3627.437832,855770.3065,Western region,Sichuan,23,848757.3878,806925.1543,979164.3883,848380.8448,1173829.768,296731,2.8603596789999997,2.719382721,3.299838535,2.859090708,3.9558717089999997,2
